bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,
18637,Use of Weapons,by Iain M. Banks,4.19,553292242,9.78055E+12,en-US,389,207,14,
18638,Le Sens du vent,by Iain M. Banks,4.2,2221095529,9.78222E+12,fre,404,7,0,
18639,Two Girls  Fat and Thin,by Mary Gaitskill,3.63,684843129,9.78068E+12,eng,320,1584,148,
18640,Three Novels & Five Short Stories,by Daphne du Maurier,4.12,517349175,9.78052E+12,eng,677,33,2,
18646,Galileo's Daughter: A Historical Memoir of Science  Faith and Love,by Dava Sobel,3.76,140280553,9.78014E+12,eng,420,23774,1294,
18648,Galileo's Daughter,by Dava Sobel,3.76,1857027124,9.78186E+12,eng,448,117,17,
18653,Shop in the Name of Love (The Cheetah Girls #2),by Deborah Gregory-Paul Mantell,3.64,786813857,9.78079E+12,eng,132,54,5,
18655,Shopgirl,by Steve Martin,3.42,786866586,9.78079E+12,eng,130,1216,148,
18660,The Secret Garden: Talking Beetles and Signaling Trees: The Hidden Ways Gardens Communicate,by David Bodanis,4.14,671868616,9.78067E+12,eng,187,5,0,
18667,E=mc2: A Biography of the World's Most Famous Equation,by David Bodanis-Ralph L. Fowler,4.09,802713521,9.7808E+12,en-US,352,157,20,
18671,The Botany of Desire: A Plant's Eye View of the World,by Michael Pollan,4.06,747563004,9.78075E+12,en-US,291,107,11,
18683,Meeting God at Every Turn,by Catherine Marshall,4.36,080079298X,9.7808E+12,eng,256,202,12,
18699,My Life,by Bill Clinton,3.72,375414576,9.78038E+12,en-US,957,770,46,
18700,My Life  Volume I: The Early Years,by Bill Clinton,3.82,1400096715,9.7814E+12,en-US,646,201,15,
18710,Murder on the Yellow Brick Road (Toby Peters  #2),by Stuart M. Kaminsky,3.62,743400003,9.78074E+12,eng,192,432,39,
18718,Down the Yellow Brick Road:The Making of The Wizard of Oz,by Doug McClelland-Ted Sennett,3.92,515040967,9.78052E+12,eng,159,3,2,
18723,Brick Lane,by Monica Ali,3.4,743243315,9.78074E+12,eng,432,23142,1435,
18728,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,by Doris Kearns Goodwin,4.18,684804484,9.78068E+12,eng,633,36288,1118,
18736,Going to Pieces Without Falling Apart: A Buddhist Perspective on Wholeness,by Mark Epstein-Charlie Conrad,3.93,767902351,9.78077E+12,eng,200,4129,214,
18740,From Baghdad  With Love: A Marine  the War  and a Dog Named Lava (Lava #1),by Jay Kopelman-Melinda Roth,4.11,1592289800,9.78159E+12,en-US,196,6245,509,
18741,One More For The Road,by Ray Bradbury,3.69,743440749,9.78074E+12,eng,289,21,3,
18745,Female Chauvinist Pigs: Women and the Rise of Raunch Culture,by Ariel Levy,3.68,743284283,9.78074E+12,en-US,236,8373,770,
18749,Half of a Yellow Sun,by Chimamanda Ngozi Adichie,4.31,1400044162,9.7814E+12,eng,433,63910,5087,
18750,Beauty's Punishment (Sleeping Beauty  #2),by A.N. Roquelaure-Anne Rice,3.62,452281431,9.78045E+12,en-US,233,21844,695,
18753,The World's Last Night: And Other Essays,by C.S. Lewis,4.17,156027712,9.78016E+12,en-GB,132,1067,114,
18757,Last Night: Stories,by James Salter,3.91,1400078415,9.7814E+12,eng,132,1753,178,
18758,The Last Night of Ballyhoo,by Alfred Uhry,3.69,1559361409,9.78156E+12,en-US,96,251,14,
18761,Civilization and Its Discontents,by Sigmund Freud-Louis Menand,3.77,393059952,9.78039E+12,eng,192,211,18,
18762,Civilization and Its Discontents,by Sigmund Freud-James Strachey,3.77,393096238,9.78039E+12,eng,121,165,17,
18765,I  Claudius (Claudius  #1),by Robert Graves,4.27,067972477X,9.78068E+12,eng,468,43469,1761,
18766,I  Claudius,by Robert Graves,4.27,394725360,9.78039E+12,eng,432,418,55,
18769,I  Claudius/Claudius the God  (Claudius #1-2),by Robert Graves,4.43,140093141,9.78014E+12,eng,839,2422,83,
18770,The Modern Mind: An Intellectual History of the 20th Century,by Peter Watson,4.27,60084383,9.78006E+12,eng,847,570,55,
18771,Origins of the Modern Mind: Three Stages in the Evolution of Culture and Cognition,by Merlin Donald,4.17,674644840,9.78067E+12,eng,424,88,8,
18772,Beyond the Post-Modern Mind: The Place of Meaning in a Global Civilization,by Huston Smith,4.21,835608301,9.78084E+12,en-US,295,67,8,
18788,Novels 1930-1935: As I Lay Dying / Sanctuary / Light in August / Pylon,by William Faulkner-Noel Polk-Joseph Blotner,4.34,940450267,9.78094E+12,eng,1034,1075,28,
18789,Sanctuary,by William Faulkner,3.64,679748148,9.78068E+12,eng,317,8999,524,
18790,The Portable Faulkner,by William Faulkner-Malcolm Cowley,4.29,014243728X,9.78014E+12,eng,650,755,22,
18792,One Matchless Time: A Life of William Faulkner,by Jay Parini,3.97,60935553,9.78006E+12,en-US,528,184,31,
18795,The Guermantes Way (In Search of Lost Time  #3),by Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.31,375752331,9.78038E+12,eng,834,426,75,
18796,In Search of Lost Time (6 Volumes),by Marcel Proust-C.K. Scott Moncrieff-Andreas Mayor-Terence Kilmartin-D.J. Enright-Richard Howard,4.34,812969642,9.78081E+12,eng,4211,7255,333,
18797,Sodom and Gomorrah (In Search of Lost Time  #4),by Marcel Proust-Terence Kilmartin-C.K. Scott Moncrieff,4.36,679600299,9.78068E+12,eng,768,84,12,
18798,The Guermantes Way  (In Search of Lost Time  #3),by Marcel Proust-Mark Treharne-Christopher Prendergast,4.31,143039229,9.78014E+12,eng,619,4103,237,
18799,Sodom and Gomorrah (In Search of Lost Time  #4),by Marcel Proust-Christopher Prendergast-John Sturrock,4.36,143039318,9.78014E+12,eng,557,3039,155,
18800,In Search of Lost Time  Vol. 2: Within a Budding Grove  Part 2 & The Guermantes' Way,by Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin,4.42,1841598976,9.78184E+12,eng,888,45,1,
18801,The Captive & The Fugitive (In Search of Lost Time  #5-6),by Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.4,375753117,9.78038E+12,eng,957,1775,132,
18802,Finding Time Again (In Search of Lost Time #7),by Marcel Proust-Ian Patterson-Christopher Prendergast,4.48,141180366,9.78014E+12,eng,374,168,39,
18803,The Way by Swann’s  (In Search of Lost Time #1),by Marcel Proust-Lydia Davis-Christopher Prendergast,4.14,141180315,9.78014E+12,eng,489,274,41,
18804,Swann's Way (In Search of Lost Time  #1),by Marcel Proust-C.K. Scott Moncrieff-Terence Kilmartin-D.J. Enright,4.14,679600051,9.78068E+12,eng,640,247,51,
18808,Dostoevsky,by Richard Freeborn,3.78,1904341276,9.7819E+12,eng,183,54,6,
18809,Notes from Underground,by Fyodor Dostoyevsky-Richard Pevear-Larissa Volokhonsky,4.16,1400041910,9.7814E+12,eng,126,756,94,
18812,Dostoevsky: The Stir of Liberation  1860-1865,by Joseph Frank,4.51,691014523,9.78069E+12,eng,416,114,15,
18814,Devils,by Fyodor Dostoyevsky-Michael R. Katz,4.26,192838296,9.78019E+12,eng,800,133,10,
18815,Dostoevsky  Kierkegaard  Nietzsche and Kafka,by William Hubben,3.56,684825899,9.78068E+12,eng,192,77,10,
18816,Problems of Dostoevsky's Poetics,by Mikhail Bakhtin-Caryl Emerson,4.34,816612285,9.78082E+12,eng,334,620,28,
18817,Dostoevsky: The Years of Ordeal  1850-1859,by Joseph Frank,4.43,691014221,9.78069E+12,eng,336,143,21,
18822,The Possessed,by Fyodor Dostoyevsky-Constance Garnett-Elizabeth Dalton,4.26,1593082509,9.78159E+12,eng,768,459,46,
18824,The Idiot,by Fyodor Dostoyevsky-Constance Garnett-Joseph Frank,4.18,1593083475,9.78517E+12,eng,559,122,12,
18825,Money,by Martin Amis,3.67,99461889,9.7801E+12,eng,394,17211,711,
18826,House of Meetings,by Martin Amis,3.41,1400044553,9.7814E+12,eng,241,1887,208,
18828,The Rachel Papers,by Martin Amis,3.59,679734589,9.78068E+12,eng,240,7900,339,
18829,Yellow Dog,by Martin Amis,2.78,1400077273,9.7814E+12,eng,352,1427,93,
18830,London Fields,by Martin Amis,3.73,99748614,9.7801E+12,eng,526,8379,509,
18831,Success,by Martin Amis,3.66,679734481,9.78068E+12,eng,224,2150,100,
18832,Koba the Dread: Laughter and the Twenty Million,by Martin Amis,3.83,1400032202,9.7814E+12,eng,306,1148,111,
18833,Dead Babies,by Martin Amis,3.36,067973449X,9.78068E+12,eng,206,5652,158,
18834,Beginning Again: An Autobiography of The Years 1911 to 1918,by Leonard Woolf,3.77,156116804,9.78016E+12,eng,263,61,8,
18835,Virginia Woolf: A Biography,by Quentin Bell,4.18,156935805,9.78016E+12,eng,576,2515,63,
18837,Cliffs Notes on Woolf's Mrs. Dalloway,by Gary K. Carey,3,764544578,9.78076E+12,eng,72,9,2,
18839,Orlando,by Virginia Woolf,3.86,141184272,9.78014E+12,eng,228,39204,1862,
18840,The Common Reader,by Virginia Woolf,4.17,015602778X,9.78016E+12,eng,272,1090,49,
18842,A Room of One's Own,by Virginia Woolf-Mark Hussey-Susan Gubar,4.13,156030411,9.78016E+12,en-US,112,828,76,
18843,Women and Writing,by Virginia Woolf-Michèle Barrett,4.07,156028069,9.78016E+12,eng,216,236,12,
18844,Flush,by Virginia Woolf-Trekkie Ritchie,3.81,156319527,9.78016E+12,eng,204,3210,294,
18846,Virginia Woolf,by Hermione Lee,4.26,375701362,9.78038E+12,eng,893,2746,106,
18849,The Letters of Virginia Woolf: Volume Six  1936-1941,by Virginia Woolf-Nigel Nicolson-Joanne Trautmann,4.47,156508877,9.78016E+12,eng,576,95,1,
18850,On Being Ill,by Virginia Woolf-Hermione Lee,4.02,1930464061,9.78193E+12,eng,63,1012,94,
18852,The Years,by Virginia Woolf,3.77,141185325,9.78014E+12,eng,444,2712,158,
18853,The Letters of Virginia Woolf: Volume Four  1929-1931,by Virginia Woolf-Nigel Nicolson-Joanne Trautmann,4.43,156508842,9.78016E+12,en-US,480,105,2,
18854,Three Guineas,by Virginia Woolf-Mark Hussey-Jane Marcus,3.86,156031639,9.78016E+12,eng,352,2270,119,
18860,The Little Red Lighthouse and the Great Gray Bridge,by Hildegarde Hoyt Swift-Lynd Ward,4.26,152045732,9.78015E+12,eng,64,2216,92,
18861,The Eagle (The Lighthouse Family  #3),by Cynthia Rylant-Preston McDaniels,4.08,068986311X,9.78069E+12,eng,64,155,15,
18862,The Storm (The Lighthouse Family  #1),by Cynthia Rylant-Preston McDaniels,4.18,068984882X,9.78069E+12,eng,80,401,77,
18864,The Rum Diary,by Hunter S. Thompson,3.82,684856476,9.78068E+12,eng,224,43921,1646,
18865,Better Than Sex: Confessions of a Political Junkie,by Hunter S. Thompson,3.76,345396359,9.78035E+12,eng,272,4305,146,
18867,The Art of Maurice Sendak,by Selma G. Lanes,4.44,810980630,9.78081E+12,eng,258,773,27,
18874,The Poet  the Warrior  the Prophet,by Rubem A. Alves,4.43,334028965,9.78033E+12,eng,148,25,6,
18877,The Warrior Prophet (The Prince of Nothing  #2),by R. Scott Bakker,3.95,1585677280,9.78159E+12,en-US,624,10236,207,
18878,The Belgariad  Vol. 1: Pawn of Prophecy / Queen of Sorcery / Magician's Gambit (The Belgariad  #1-3),by David Eddings,4.28,345456327,9.78035E+12,eng,644,14129,383,
18879,The Belgariad  Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad  #4-5),by David Eddings,4.39,345456319,9.78035E+12,eng,483,6897,142,
18880,The Younger Gods (The Dreamers  #4),by David Eddings-Leigh Eddings,3.33,446613320,9.78045E+12,eng,420,4440,84,
18881,The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),by David Eddings,4.34,345483863,9.78035E+12,eng,816,4697,72,
18882,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),by David Eddings,4.36,345483871,9.78035E+12,eng,528,5342,60,
18884,Polgara the Sorceress,by David Eddings-Leigh Eddings,4.09,345422554,9.78035E+12,eng,754,24625,277,
18885,Mistress of Magic (The Mists of Avalon  #1),by Marion Zimmer Bradley-Davina Porter,4.1,141932506X,9.78142E+12,eng,14,283,28,
18886,The High Queen (The Mists of Avalon  #2),by Marion Zimmer Bradley,4.13,1419324705,9.78142E+12,eng,13,3425,68,
18888,Mistress of Magic (The Mists of Avalon  #1),by Marion Zimmer Bradley-Davina Porter,4.1,1556908687,9.78156E+12,eng,14,12,4,
18889,Lady of Avalon (Avalon  #3),by Marion Zimmer Bradley-Diana L. Paxson,3.9,788720392,9.78079E+12,eng,460,13570,190,
18890,The King Stag  (The Mists of Avalon  #3),by Marion Zimmer Bradley-Davina Porter,4.14,1556909179,9.78156E+12,en-US,12,2624,29,
18891,The Mists Of Avalon. Book 3: The King Stag (The King Stag  Book 3),by Marion Zimmer Bradley-Davina Porter,3.9,1419324322,9.78142E+12,eng,12,8,1,
18892,The Forest House (Avalon  #2),by Marion Zimmer Bradley-Diana L. Paxson,3.86,451454243,9.78045E+12,eng,462,14898,313,
18902,Book of Nightmares (Diadem  Worlds of Magic  #6),by John Peel,4.11,738706124,9.78074E+12,eng,192,326,2,
18906,The Nightmare Room: The Nightmare Begins! (The Nightmare Room  #1-3),by R.L. Stine,3.89,60766743,9.78006E+12,en-US,432,92,7,
18910,The Parallax View,by Slavoj _i_ek,4.01,262240513,9.78026E+12,eng,433,984,48,
18911,Looking Awry: An Introduction to Jacques Lacan through Popular Culture,by Slavoj _i_ek,4.05,026274015X,9.78026E+12,eng,188,1276,48,
18913,The Puppet and the Dwarf: The Perverse Core of Christianity,by Slavoj _i_ek,3.83,262740257,9.78026E+12,eng,196,617,42,
18923,Zizek: A Critical Introduction,by Sarah   Kay,3.38,745622089,9.78075E+12,eng,195,36,3,
18925,In Defense of Lost Causes,by Slavoj _i_ek,3.89,1844671089,9.78184E+12,eng,504,780,50,
18926,Conversations with _i_ek,by Slavoj _i_ek-Glyn Daly,3.87,745628974,9.78075E+12,eng,171,114,1,
18928,Invisible Cities,by Italo Calvino-William Weaver,4.16,330257315,9.78033E+12,eng,126,75,11,
18929,Marcovaldo,by Italo Calvino-William Weaver,3.88,156572044,9.78016E+12,eng,128,5381,253,
18930,The Uses of Literature,by Italo Calvino-Patrick Creagh,4.07,156932504,9.78016E+12,eng,341,887,33,
18931,Please Stop Laughing at Me... One Woman's Inspirational Story,by Jodee Blanco,3.84,1580628362,9.78158E+12,en-US,288,9515,884,
18937,In the Beginning...Was the Command Line,by Neal Stephenson,3.79,380815931,9.78038E+12,en-US,151,6618,330,
18942,The Extraordinary Cases of Sherlock Holmes,by Arthur Conan Doyle,4.21,140367055,9.78014E+12,eng,277,525,36,
18943,Confessions of an Ugly Stepsister,by Gregory Maguire,3.52,60987529,9.78006E+12,en-US,372,53017,3309,
18947,Jane Austen For Dummies,by Joan Elizabeth Klingel Ray,4.02,470008296,9.78047E+12,eng,362,517,62,
18952,The Rediscovery of Man,by Cordwainer Smith,4.14,1857988191,9.78186E+12,eng,368,2328,93,
18956,Homicide: A Year on the Killing Streets,by David Simon,4.38,805080759,9.78081E+12,eng,646,11592,807,
18957,The Corner: A Year in the Life of an Inner-City Neighborhood,by David Simon-Edward Burns,4.42,767900316,9.78077E+12,eng,576,4256,434,
18959,El Libertador: Writings of Simón Bolívar,by Simón Bolívar-Frederick H. Fornoff-David Bushnell,3.85,195144813,9.7802E+12,eng,288,7,1,
18962,Hands Collected: The Books of Simon Perchik,by Simon Perchik-David Baratier,4.25,188635085X,9.78189E+12,eng,566,4,0,
18963,Morgoth's Ring (The History of Middle-Earth  #10),by J.R.R. Tolkien-Christopher Tolkien,4.12,395680921,9.7804E+12,eng,478,1573,40,
18964,The War of the Jewels (The History of Middle-Earth  #11),by J.R.R. Tolkien-Christopher Tolkien,3.92,395710413,9.7804E+12,eng,470,3300,11,
18966,The Silmarillion,by J.R.R. Tolkien-Christopher Tolkien,3.91,261102427,9.78026E+12,eng,384,253,32,
18967,The Sillymarillion: An Unauthorized Parody of J.R.R. Tolkien's Classic the Silmarillion,by Donald  Lloyd,3.65,1593600259,9.78159E+12,eng,192,23,6,
18968,The Silmarillion,by J.R.R. Tolkien-Ted Nasmith,3.91,7173024,9.78001E+12,eng,386,49,3,
18977,The Silmarillion,by J.R.R. Tolkien-Christopher Tolkien,3.91,48231533,9.78005E+12,eng,441,333,41,
18981,Hayao Miyazaki: Master of Japanese Animation,by Helen McCarthy,3.94,1880656418,9.78188E+12,en-US,240,301,18,
18984,Cliffs Notes on Frank's The Diary of Anne Frank,by Dorothea Shefer-Vanson-CliffsNotes-Anne Frank,4.32,822003902,9.78082E+12,eng,64,69,1,
18990,The Honourable Schoolboy,by John le Carré,3.95,743457919,9.78074E+12,eng,589,11083,480,
19022,Valparaiso,by Don DeLillo,3.34,033042694X,9.78033E+12,eng,107,368,18,
19040,No More Water in the Tub!,by Tedd Arnold-Mark Buehner,3.94,140564306,9.78014E+12,eng,32,205,35,
19041,Big Red Tub,by Julia Jarman-Adrian    Reynolds,4,439672325,9.78044E+12,eng,32,231,28,
19043,Tabby in the Tub (Animal Ark  #29),by Ben M. Baglio-Linda Chapman-Jenny Gregory,3.95,439343909,9.78044E+12,eng,139,739,32,
19052,June Bug (Murder-by-Month Mystery #2),by Jess Lourey-J.H. Lourey-Jessica Lourey,3.53,738709123,9.78074E+12,eng,229,725,66,
19056,Wickett's Remedy,by Myla Goldberg,3.26,1400078121,9.7814E+12,eng,370,1534,229,
19057,I Am the Messenger,by Markus Zusak,4.08,375836675,9.78038E+12,eng,357,106498,11074,
19062,Getting the Girl (Wolfe Brothers  #3),by Markus Zusak,3.7,043938950x,9.78044E+12,eng,256,4235,379,
19063,The Book Thief,by Markus Zusak,4.37,375831002,9.78038E+12,eng,552,1410666,84237,
19064,The Book Thief,by Markus Zusak,4.37,330423304,9.78033E+12,eng,584,4088,756,
19065,Fighting Ruben Wolfe (Wolfe Brothers  #2),by Markus Zusak,3.84,439241871,9.78044E+12,eng,224,2977,218,
19066,Underdog (Wolfe Brothers  #1),by Markus Zusak,3.38,3473352349,9.78347E+12,eng,153,2481,195,
19067,Nicomachean Ethics,by Aristotle-Martin Ostwald,3.93,23895306,9.78002E+12,en-US,352,257,20,
19068,The Nicomachean Ethics,by Aristotle-James Alexander Kerr Thomson-Jonathan Barnes-Hugh Tredennick,3.93,140449493,9.78014E+12,eng,329,22199,431,
19070,Nicomachean Ethics,by Aristotle-Harris Rackham,3.93,674990811,9.78067E+12,mul,688,48,3,
19072,Nicomachean Ethics,by Aristotle-Hippocrates George Apostle,3.93,911589031,9.78091E+12,eng,372,12,0,
19075,Madame Bovary,by Gustave Flaubert-Geoffrey Wall-Michèle Roberts,3.66,140449124,9.78014E+12,eng,327,3484,387,
19078,Madame Bovary (Critical Editions),by Gustave Flaubert-Margaret Cohen-Eleanor Marx,3.66,393979172,9.78039E+12,en-US,576,395,32,
19079,Madame Bovary,by Gustave Flaubert,3.66,140621792,9.78014E+12,eng,362,292,32,
19080,Cliffsnotes on Flaubert's Madame Bovary (Cliffs Notes),by James Lamar Roberts-Gustave Flaubert-CliffsNotes,3.23,822007800,9.78082E+12,eng,80,13,1,
19081,Madame Bovary,by Gustave Flaubert-Donada  Peters,3.66,1400132746,9.7814E+12,eng,0,3,0,
19082,The Complete Works: The Revised Oxford Translation  Vol. 1,by Aristotle-Jonathan Barnes,4.43,691099502,9.78069E+12,eng,2512,2296,17,
19083,Politics,by Aristotle,3.93,486414248,9.78049E+12,eng,368,25018,247,
19084,Aristotle's Ethics (SparkNotes Literature Guides),by SparkNotes,3,158663822X,9.78159E+12,eng,80,2,0,
19088,The Politics and The Constitution of Athens,by Aristotle-Stephen Everson,3.94,521484006,9.78052E+12,eng,327,381,12,
19089,Middlemarch,by George Eliot-Michel Faber,3.95,451529170,9.78045E+12,eng,904,109685,4379,
19090,Middlemarch,by George Eliot-Megan McDaniel-Lynne Sharon Schwartz-Lynn Sharon Schwartz,3.95,1593080239,9.78159E+12,eng,848,478,115,
19093,Middlemarch,by George Eliot-Harriet Walter,3.95,141804513,9.78014E+12,eng,6,51,14,
19096,Middlemarch,by George Eliot,3.95,1857150066,9.78186E+12,eng,889,72,7,
19099,Silas Marner,by George Eliot,3.63,1591940486,9.78159E+12,eng,279,164,6,
19100,1984,by George Orwell-Mauricio Molina-Miguel Martínez Sarmiento,4.17,9685270880,9.78969E+12,spa,301,437,40,
19101,The Collected Tales,by Nikolai Gogol-Richard Pevear-Larissa Volokhonsky,4.35,1862075948,9.78186E+12,en-GB,435,81,6,
19103,The Complete Tales of Nikolai Gogol  Volume 1,by Nikolai Gogol-Constance Garnett-Leonard J. Kent,4.32,226300684,9.78023E+12,en-US,302,299,13,
19104,The Overcoat and Other Short Stories,by Nikolai Gogol,4.22,486270572,9.78049E+12,rus,103,8529,187,
19106,The Nose,by Nikolai Gogol-Kevin Hawkes,3.9,688104649,9.78069E+12,eng,31,12246,418,
19108,Dead Souls,by Nikolai Gogol-Richard Pevear-Larissa Volokhonsky,3.99,1400043190,9.7814E+12,eng,445,365,45,
19117,Fathers and Sons,by Ivan Turgenev-George Reavy-Jane Costlow,3.96,451529693,9.78045E+12,eng,244,47698,1047,
19118,Father to Son  (The Destroyer  #129),by Warren Murphy-Richard Sapir-James Mullaney,4.1,373632444,9.78037E+12,eng,349,59,4,
19121,Enchantress from The Stars,by Sylvia Engdahl,3.94,439374898,9.78044E+12,eng,275,29,6,
19125,From Far Away,by Robert Munsch-Michael Martchenko-Saoussan Askar,4.02,155037396X,9.78155E+12,eng,33,203,20,
19126,From Far Away  Vol. 01,by Kyoko Hikawa-Trina Robbins-Yuko Sawada-Walden Wong,4.31,1591165997,9.78159E+12,eng,190,5737,118,
19129,Silos  Politics and Turf Wars: A Leadership Fable about Destroying the Barriers That Turn Colleagues Into Competitors,by Patrick Lencioni,4.04,787976385,9.78079E+12,eng,224,2419,151,
19134,Moral Politics: How Liberals and Conservatives Think,by George Lakoff,4.03,226467716,9.78023E+12,eng,471,1215,129,
